,Y,Customer_Type,P_Client,Educational_Level,Marital_Status,Number_Of_Dependant,Years_At_Residence,Net_Annual_Income,Years_At_Business,Prod_Sub_Category,Source,Type_Of_Residence,Nb_Of_Products,Prod_Category,sub_delay,is_closed_date,bussiness_salaries,Nb_salaries,money_by_person
2851,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,25,18.0,12.0,C,Sales,Owned,1,D,4,0,1.3846153846153846,9.0,4.5
2852,0,Existing Client,NP_Client,University,Married,0.0,25,48.0,25.0,G,Branch,Owned,1,B,1075,0,1.8461538461538463,24.0,48.0
2853,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,10,50.0,10.0,C,Sales,Owned,1,D,3,0,4.545454545454546,25.0,50.0
2854,0,Non Existing Client,NP_Client,University,Married,2.0,10,36.0,3.0,C,Sales,Owned,2,B,1,1,9.0,12.0,12.0
2855,0,Non Existing Client,NP_Client,University,Married,2.0,10,20.0,1.0,C,Sales,Owned,1,B,7,0,10.0,10.0,6.666666666666667
2856,0,Existing Client,NP_Client,University,Married,2.0,20,36.0,3.0,C,Sales,Owned,1,B,2478,0,9.0,18.0,12.0
2857,0,Non Existing Client,NP_Client,University,Married,2.0,39,84.0,16.0,G,Branch,Owned,1,B,4,0,4.9411764705882355,42.0,28.0
2858,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,2,B,1,1,18.0,12.0,36.0
2859,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,1,0,15.0,15.0,30.0
2860,0,Existing Client,NP_Client,Master/PhD,Married,2.0,10,84.0,11.0,G,Branch,Owned,1,B,4831,0,7.0,42.0,28.0
2861,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,36.0
2862,0,Non Existing Client,NP_Client,University,Married,3.0,15,100.0,1.0,G,Sales,Owned,1,C,8,0,50.0,50.0,25.0
2863,0,Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,3251,0,18.0,18.0,36.0
2864,0,Non Existing Client,NP_Client,University,Married,2.0,25,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,12.0
2865,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
2866,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
2867,0,Existing Client,P_Client,University,Alone,0.0,4,35.0,1.0,C,Branch,Owned,1,G,524,0,17.5,17.5,35.0
2868,0,Non Existing Client,NP_Client,University,Married,0.0,22,18.0,2.0,C,Sales,Owned,1,D,1,0,6.0,9.0,18.0
2869,0,Non Existing Client,NP_Client,University,Alone,0.0,12,18.0,12.0,C,Sales,Owned,1,B,1,0,1.3846153846153846,9.0,18.0
2870,0,Existing Client,NP_Client,University,Alone,2.0,10,36.0,2.0,C,Sales,Owned,1,C,391,0,12.0,18.0,12.0
2871,0,Non Existing Client,NP_Client,University,Married,2.0,22,18.0,2.0,C,Sales,Owned,2,B,1,1,6.0,6.0,6.0
2872,0,Non Existing Client,NP_Client,University,Married,3.0,9,350.0,6.0,C,Branch,Owned,2,D,1,1,50.0,116.66666666666667,87.5
2873,0,Non Existing Client,NP_Client,University,Married,3.0,20,48.0,21.0,C,Branch,Owned,1,B,2,0,2.1818181818181817,24.0,12.0
2874,0,Existing Client,NP_Client,University,Married,0.0,10,36.0,10.0,C,Sales,Owned,1,D,856,0,3.272727272727273,18.0,36.0
2875,0,Existing Client,NP_Client,University,Married,0.0,4,18.0,2.0,C,Sales,Owned,1,B,233,0,6.0,9.0,18.0
2876,0,Non Existing Client,NP_Client,University,Alone,0.0,25,38.0,3.0,C,Branch,Old rent,1,K,16,0,9.5,19.0,38.0
2877,0,Existing Client,NP_Client,University,Married,1.0,10,36.0,10.0,C,Sales,Owned,1,D,805,0,3.272727272727273,18.0,18.0
2878,0,Existing Client,P_Client,University,Married,3.0,2,87.0,1.0,C,Branch,Owned,1,G,545,0,43.5,43.5,21.75
2879,0,Non Existing Client,NP_Client,University,Married,2.0,9,36.0,10.0,C,Sales,Owned,1,B,1,0,3.272727272727273,18.0,12.0
2880,0,Non Existing Client,NP_Client,University,Married,1.0,10,36.0,5.0,C,Sales,Owned,1,B,1,0,6.0,18.0,18.0
2881,0,Non Existing Client,NP_Client,University,Married,2.0,37,50.0,12.0,C,Sales,Owned,2,B,3,0,3.8461538461538463,16.666666666666668,16.666666666666668
2882,0,Non Existing Client,NP_Client,University,Alone,0.0,15,276.0,1.0,C,Branch,Owned,2,D,1,1,138.0,92.0,276.0
2883,0,Existing Client,P_Client,University,Alone,0.0,1,25.0,1.0,C,Sales,Owned,1,H,252,1,12.5,12.5,25.0
2884,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,D,0,0,18.0,18.0,36.0
2885,0,Existing Client,NP_Client,University,Married,2.0,12,20.0,1.0,C,Sales,Owned,1,B,1651,0,10.0,10.0,6.666666666666667
2886,0,Non Existing Client,NP_Client,University,Married,2.0,2,18.0,2.0,C,Sales,Owned,1,B,1,1,6.0,9.0,6.0
2887,1,Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,C,4,1,9.0,18.0,36.0
2888,0,Existing Client,P_Client,University,Alone,0.0,3,50.0,3.0,G,Branch,Owned,1,K,1058,0,12.5,25.0,50.0
2889,0,Non Existing Client,NP_Client,University,Married,1.0,6,18.0,1.0,C,Sales,Owned,1,B,4,0,9.0,9.0,9.0
2890,0,Existing Client,NP_Client,University,Married,3.0,1,3500.0,20.0,P,Branch,Owned,1,E,1028,0,166.66666666666666,1750.0,875.0
2891,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,4,0,18.0,18.0,36.0
2892,0,Non Existing Client,NP_Client,University,Married,3.0,22,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,4.5
2893,0,Non Existing Client,NP_Client,University,Alone,0.0,1,25.0,1.0,C,Sales,Owned,1,B,5,0,12.5,12.5,25.0
2894,0,Non Existing Client,NP_Client,University,Alone,0.0,32,36.0,1.0,G,Sales,Owned,1,C,7,0,18.0,18.0,36.0
2895,0,Existing Client,P_Client,University,Married,2.0,5,79.0,2.0,C,Branch,Owned,1,G,730,0,26.333333333333332,39.5,26.333333333333332
2896,0,Non Existing Client,NP_Client,University,Married,2.0,6,18.0,2.0,C,Sales,Owned,1,B,3,0,6.0,9.0,6.0
2897,1,Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1314,1,18.0,18.0,36.0
2898,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
2899,0,Non Existing Client,NP_Client,Master/PhD,Married,2.0,25,25.0,1.0,C,Sales,Old rent,1,C,11,0,12.5,12.5,8.333333333333334
2900,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,D,3,0,18.0,18.0,36.0
2901,1,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Branch,Owned,1,D,2,1,15.0,15.0,30.0
2902,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,7,0,18.0,18.0,36.0
2903,0,Existing Client,NP_Client,University,Married,2.0,10,50.0,4.0,G,Branch,Owned,1,B,15,0,10.0,25.0,16.666666666666668
2904,0,Non Existing Client,NP_Client,University,Married,0.0,11,18.0,1.0,C,Sales,Owned,1,B,1,0,9.0,9.0,18.0
2905,0,Existing Client,NP_Client,University,Married,2.0,20,24.0,20.0,C,Branch,Parents,1,B,1979,0,1.1428571428571428,12.0,8.0
2906,0,Non Existing Client,NP_Client,University,Married,0.0,1,18.0,1.0,C,Sales,Owned,1,B,9,1,9.0,9.0,18.0
2907,0,Non Existing Client,NP_Client,University,Married,1.0,10,36.0,3.0,C,Sales,Owned,2,D,1,1,9.0,12.0,18.0
2908,0,Existing Client,NP_Client,University,Married,4.0,10,50.0,10.0,C,Sales,Owned,1,B,7848,0,4.545454545454546,25.0,10.0
2909,0,Non Existing Client,NP_Client,University,Married,0.0,1,25.0,1.0,C,Sales,Owned,1,B,1,1,12.5,12.5,25.0
2910,0,Non Existing Client,NP_Client,University,Married,0.0,15,24.0,15.0,C,Sales,Owned,1,B,1,0,1.5,12.0,24.0
2911,0,Non Existing Client,NP_Client,University,Alone,0.0,39,20.0,1.0,C,Sales,Old rent,1,B,3,0,10.0,10.0,20.0
2912,0,Non Existing Client,NP_Client,University,Married,0.0,20,18.0,1.0,C,Sales,Owned,1,B,3,0,9.0,9.0,18.0
2913,0,Non Existing Client,NP_Client,University,Married,0.0,16,36.0,2.0,C,Sales,Owned,1,B,1,1,12.0,18.0,36.0
2914,0,Existing Client,NP_Client,University,Married,2.0,20,20.0,1.0,C,Sales,Owned,2,B,1827,0,10.0,6.666666666666667,6.666666666666667
2915,1,Existing Client,NP_Client,University,Married,0.0,1,54.0,1.0,C,Sales,Owned,1,L,37,1,27.0,27.0,54.0
2916,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,1,B,14,0,15.0,15.0,30.0
2917,1,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,K,6,1,18.0,18.0,12.0
2918,0,Non Existing Client,NP_Client,University,Alone,0.0,15,68.0,5.0,C,Sales,Parents,1,K,6,0,11.333333333333334,34.0,68.0
2919,0,Non Existing Client,NP_Client,University,Alone,0.0,23,36.0,1.0,C,Sales,Parents,2,D,6,1,18.0,12.0,36.0
2920,0,Existing Client,P_Client,University,Married,2.0,20,3000.0,5.0,P,Branch,Owned,1,E,10183,0,500.0,1500.0,1000.0
2921,0,Non Existing Client,NP_Client,University,Alone,0.0,20,30.0,1.0,G,Branch,Owned,1,B,3,0,15.0,15.0,30.0
2922,0,Non Existing Client,NP_Client,University,Married,0.0,15,18.0,2.0,C,Sales,Owned,1,B,1,1,6.0,9.0,18.0
2923,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,B,13,0,18.0,18.0,12.0
2924,0,Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,C,17,0,9.0,18.0,36.0
2925,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,6,0,18.0,18.0,36.0
2926,0,Non Existing Client,NP_Client,University,Married,2.0,15,30.0,1.0,C,Sales,Owned,1,B,1,0,15.0,15.0,10.0
2927,0,Non Existing Client,NP_Client,University,Married,0.0,22,18.0,2.0,C,Sales,Owned,1,D,3,0,6.0,9.0,18.0
2928,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,36.0
2929,0,Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,25,0,15.0,15.0,30.0
2930,0,Non Existing Client,NP_Client,University,Married,0.0,10,50.0,10.0,C,Sales,Owned,1,D,1,1,4.545454545454546,25.0,50.0
2931,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,D,3,0,18.0,18.0,36.0
2932,1,Existing Client,NP_Client,University,Alone,0.0,1,54.0,1.0,C,Sales,Owned,1,L,25,1,27.0,27.0,54.0
2933,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,D,6,0,15.0,15.0,30.0
2934,0,Existing Client,NP_Client,University,Married,4.0,20,120.0,3.0,C,Sales,Owned,1,B,833,0,30.0,60.0,24.0
2935,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,1,B,4,0,15.0,15.0,30.0
2936,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,36.0
2937,0,Non Existing Client,NP_Client,University,Married,3.0,5,20.0,1.0,C,Sales,Owned,1,B,1,0,10.0,10.0,5.0
2938,0,Non Existing Client,NP_Client,University,Alone,0.0,23,18.0,23.0,C,Sales,Owned,1,B,1,0,0.75,9.0,18.0
2939,0,Non Existing Client,NP_Client,University,Married,1.0,20,18.0,2.0,C,Sales,Owned,1,D,1,0,6.0,9.0,9.0
2940,0,Existing Client,NP_Client,University,Married,0.0,15,100.0,1.0,G,Sales,Owned,1,C,1702,0,50.0,50.0,100.0
2941,0,Non Existing Client,NP_Client,Master/PhD,Alone,0.0,13,18.0,4.0,G,Sales,Owned,1,C,9,1,3.6,9.0,18.0
2942,1,Existing Client,NP_Client,Master/PhD,Married,2.0,40,50.0,10.0,C,Sales,Parents,1,C,55,1,4.545454545454546,25.0,16.666666666666668
2943,0,Non Existing Client,NP_Client,University,Married,1.0,4,120.0,6.0,G,Branch,Owned,1,B,7,0,17.142857142857142,60.0,60.0
2944,0,Non Existing Client,NP_Client,University,Married,4.0,8,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,3.6
2945,0,Non Existing Client,NP_Client,University,Married,1.0,7,18.0,2.0,C,Sales,Owned,1,B,3,0,6.0,9.0,9.0
2946,0,Non Existing Client,NP_Client,University,Alone,0.0,6,80.0,2.0,C,Sales,Owned,1,D,1,0,26.666666666666668,40.0,80.0
2947,0,Existing Client,P_Client,University,Married,0.0,11,36.0,11.0,C,Sales,Owned,1,B,587,0,3.0,18.0,36.0
2948,1,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,K,6,1,9.0,18.0,36.0
2949,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,3,1,15.0,15.0,30.0
2950,0,Non Existing Client,NP_Client,University,Married,2.0,16,22.0,1.0,C,Sales,Owned,1,B,1,0,11.0,11.0,7.333333333333333
2951,0,Existing Client,NP_Client,Master/PhD,Alone,0.0,30,24.0,1.0,G,Branch,Owned,1,C,1013,1,12.0,12.0,24.0
2952,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,1,0,9.0,18.0,36.0
2953,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
2954,0,Existing Client,P_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,49,0,18.0,18.0,36.0
2955,0,Existing Client,P_Client,University,Alone,0.0,12,18.0,2.0,C,Sales,Owned,1,G,1130,0,6.0,9.0,18.0
2956,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,36.0
2957,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,3.0,C,Branch,New rent,1,K,21,0,9.0,18.0,36.0
2958,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,2,B,45,1,18.0,12.0,36.0
2959,0,Non Existing Client,NP_Client,University,Married,3.0,1,20.0,1.0,C,Sales,Owned,1,B,1,0,10.0,10.0,5.0
2960,1,Existing Client,NP_Client,University,Married,0.0,15,43.0,1.0,C,Sales,Owned,1,L,19,1,21.5,21.5,43.0
2961,0,Non Existing Client,NP_Client,University,Married,0.0,1,20.0,1.0,C,Sales,Owned,1,B,4,0,10.0,10.0,20.0
2962,0,Non Existing Client,NP_Client,University,Married,2.0,3,60.0,1.0,C,Branch,Owned,1,B,7,1,30.0,30.0,20.0
2963,0,Existing Client,NP_Client,University,Married,2.0,10,36.0,10.0,C,Sales,Owned,1,B,42,1,3.272727272727273,18.0,12.0
2964,0,Non Existing Client,NP_Client,University,Married,4.0,20,25.0,7.0,C,Sales,Owned,1,K,15,0,3.125,12.5,5.0
2965,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,12.0
2966,0,Non Existing Client,NP_Client,University,Married,0.0,5,25.0,1.0,C,Sales,Owned,1,B,1,0,12.5,12.5,25.0
2967,1,Existing Client,NP_Client,Master/PhD,Married,1.0,2,34.0,1.0,C,Sales,Owned,1,L,1898,1,17.0,17.0,17.0
2968,0,Existing Client,P_Client,University,Married,3.0,7,26.0,4.0,C,Branch,Owned,1,K,1399,0,5.2,13.0,6.5
2969,0,Existing Client,NP_Client,University,Married,3.0,3,50.0,9.0,C,Sales,Owned,1,L,36,0,5.0,25.0,12.5
2970,1,Existing Client,NP_Client,Master/PhD,Married,0.0,10,50.0,10.0,G,Sales,Owned,1,C,34,1,4.545454545454546,25.0,50.0
2971,0,Non Existing Client,NP_Client,University,Married,1.0,37,25.0,1.0,C,Sales,Old rent,1,B,1,0,12.5,12.5,12.5
2972,0,Existing Client,P_Client,University,Married,3.0,40,94.0,15.0,G,Branch,Old rent,1,G,1235,0,5.875,47.0,23.5
2973,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,12.0
2974,0,Existing Client,NP_Client,University,Married,3.0,15,30.0,1.0,C,Sales,Owned,1,B,2983,0,15.0,15.0,7.5
2975,0,Existing Client,NP_Client,University,Married,0.0,30,36.0,30.0,C,Sales,Owned,1,B,265,1,1.1612903225806452,18.0,36.0
2976,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,36.0
2977,0,Existing Client,NP_Client,University,Married,0.0,25,41.0,0.0,G,Branch,Owned,1,B,1099,0,41.0,20.5,41.0
2978,0,Existing Client,P_Client,University,Alone,0.0,10,70.0,1.0,G,Branch,Owned,1,G,307,1,35.0,35.0,70.0
2979,0,Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1742,0,18.0,18.0,36.0
2980,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,2,B,6,1,15.0,10.0,30.0
2981,0,Non Existing Client,NP_Client,University,Married,0.0,40,25.0,0.0,C,Branch,Owned,1,B,8,0,25.0,12.5,25.0
2982,0,Non Existing Client,NP_Client,University,Married,0.0,20,20.0,1.0,C,Sales,Owned,1,C,4,0,10.0,10.0,20.0
2983,0,Non Existing Client,NP_Client,University,Alone,0.0,15,36.0,1.0,G,Sales,Owned,1,C,12,0,18.0,18.0,36.0
2984,0,Non Existing Client,NP_Client,University,Alone,0.0,10,42.0,1.0,C,Branch,Owned,1,B,22,0,21.0,21.0,42.0
2985,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,D,3,0,15.0,15.0,30.0
2986,0,Non Existing Client,NP_Client,University,Married,1.0,1,120.0,1.0,C,Sales,Owned,1,B,1,0,60.0,60.0,60.0
2987,0,Non Existing Client,NP_Client,University,Married,3.0,6,18.0,2.0,C,Sales,Owned,1,D,1,0,6.0,9.0,4.5
2988,0,Existing Client,NP_Client,University,Married,3.0,4,150.0,25.0,P,Branch,Owned,1,E,5004,0,5.769230769230769,75.0,37.5
2989,0,Non Existing Client,NP_Client,University,Married,3.0,9,20.0,1.0,C,Sales,Owned,1,C,56,0,10.0,10.0,5.0
2990,0,Existing Client,NP_Client,University,Alone,0.0,22,18.0,3.0,C,Sales,Owned,1,B,193,0,4.5,9.0,18.0
2991,0,Non Existing Client,NP_Client,University,Alone,0.0,19,32.0,3.0,C,Branch,Old rent,1,K,13,1,8.0,16.0,32.0
2992,0,Non Existing Client,NP_Client,University,Married,2.0,3,18.0,2.0,C,Sales,Owned,1,D,1,0,6.0,9.0,6.0
2993,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,9.0
2994,0,Existing Client,NP_Client,Master/PhD,Married,0.0,15,100.0,5.0,G,Branch,Owned,1,C,65,0,16.666666666666668,50.0,100.0
2995,0,Existing Client,NP_Client,University,Married,4.0,40,36.0,7.0,C,Sales,Owned,1,B,830,0,4.5,18.0,7.2
2996,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,30,36.0,1.0,G,Sales,Owned,1,C,3,0,18.0,18.0,9.0
2997,0,Non Existing Client,NP_Client,University,Alone,4.0,1,36.0,1.0,C,Sales,Owned,1,B,3,1,18.0,18.0,7.2
2998,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,2,B,4,1,15.0,10.0,30.0
2999,0,Existing Client,NP_Client,University,Married,1.0,10,36.0,1.0,C,Branch,Owned,2,B,10352,1,18.0,12.0,18.0
3000,0,Non Existing Client,NP_Client,University,Married,0.0,2,36.0,10.0,C,Sales,Owned,1,B,2,0,3.272727272727273,18.0,36.0
3001,0,Non Existing Client,NP_Client,University,Married,3.0,15,30.0,1.0,C,Sales,Owned,1,B,0,0,15.0,15.0,7.5
3002,0,Non Existing Client,NP_Client,University,Married,1.0,13,36.0,13.0,C,Sales,Owned,1,B,3,0,2.5714285714285716,18.0,18.0
3003,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,12.0
3004,0,Non Existing Client,NP_Client,University,Married,3.0,4,18.0,2.0,C,Sales,Owned,1,B,6,0,6.0,9.0,4.5
3005,0,Non Existing Client,NP_Client,University,Married,2.0,30,25.0,1.0,C,Sales,Owned,1,B,6,0,12.5,12.5,8.333333333333334
3006,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,3,0,15.0,15.0,30.0
3007,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
3008,0,Non Existing Client,NP_Client,University,Married,1.0,32,60.0,3.0,C,Branch,Parents,2,K,12,1,15.0,20.0,30.0
3009,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,10.0,C,Sales,Owned,1,B,1,0,3.272727272727273,18.0,36.0
3010,0,Existing Client,NP_Client,University,Married,1.0,1,100.0,1.0,G,Sales,Parents,1,C,812,0,50.0,50.0,50.0
3011,0,Non Existing Client,NP_Client,University,Married,0.0,15,25.0,1.0,C,Sales,Owned,1,B,5,0,12.5,12.5,25.0
3012,0,Existing Client,NP_Client,University,Married,5.0,31,20.0,21.0,C,Sales,Owned,1,B,176,0,0.9090909090909091,10.0,3.3333333333333335
3013,0,Non Existing Client,NP_Client,University,Married,0.0,13,120.0,27.0,C,Branch,Owned,1,B,2,0,4.285714285714286,60.0,120.0
3014,0,Existing Client,P_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,4012,0,18.0,18.0,36.0
3015,0,Non Existing Client,NP_Client,University,Married,0.0,22,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,18.0
3016,0,Existing Client,NP_Client,University,Married,0.0,4,36.0,28.0,C,Sales,Owned,1,D,2570,0,1.2413793103448276,18.0,36.0
3017,0,Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,B,7387,0,18.0,18.0,12.0
3018,0,Non Existing Client,NP_Client,University,Married,0.0,20,36.0,20.0,C,Sales,Owned,2,B,1,0,1.7142857142857142,12.0,36.0
3019,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,2,B,2,1,18.0,12.0,36.0
3020,0,Non Existing Client,NP_Client,University,Married,3.0,20,18.0,2.0,C,Sales,Owned,2,D,1,1,6.0,6.0,4.5
3021,0,Existing Client,NP_Client,Master/PhD,Married,2.0,1,36.0,1.0,G,Sales,Owned,1,C,1269,0,18.0,18.0,12.0
3022,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,2,18.0,2.0,C,Sales,Owned,1,M,4,0,6.0,9.0,18.0
3023,0,Existing Client,NP_Client,University,Married,2.0,10,36.0,6.0,C,Sales,Owned,1,B,55,0,5.142857142857143,18.0,12.0
3024,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,3,1,9.0,18.0,36.0
3025,0,Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,1554,0,18.0,18.0,36.0
3026,0,Non Existing Client,NP_Client,University,Alone,1.0,10,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,18.0
3027,0,Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,G,Sales,Owned,2,C,12,1,15.0,10.0,30.0
3028,0,Existing Client,NP_Client,University,Married,0.0,4,36.0,1.0,C,Sales,Owned,1,B,322,0,18.0,18.0,36.0
3029,0,Existing Client,NP_Client,University,Alone,0.0,25,36.0,0.0,C,Branch,Owned,1,J,114,1,36.0,18.0,36.0
3030,0,Non Existing Client,NP_Client,University,Married,0.0,20,24.0,17.0,C,Branch,Owned,1,B,5,0,1.3333333333333333,12.0,24.0
3031,1,Non Existing Client,NP_Client,University,Married,4.0,10,36.0,9.0,C,Sales,Owned,1,B,1,1,3.6,18.0,7.2
3032,1,Existing Client,NP_Client,University,Married,4.0,3,20.0,10.0,C,Sales,Owned,1,B,476,1,1.8181818181818181,10.0,4.0
3033,0,Existing Client,NP_Client,University,Alone,0.0,10,38.0,2.0,C,Branch,Owned,1,J,894,0,12.666666666666666,19.0,38.0
3034,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,1,B,52,0,18.0,18.0,18.0
3035,0,Non Existing Client,NP_Client,Master/PhD,Married,4.0,40,180.0,2.0,G,Branch,Old rent,1,M,3,1,60.0,90.0,36.0
3036,0,Non Existing Client,NP_Client,University,Married,4.0,22,18.0,2.0,C,Sales,Owned,1,D,4,0,6.0,9.0,3.6
3037,0,Non Existing Client,NP_Client,University,Married,0.0,7,18.0,2.0,C,Sales,Owned,1,B,3,1,6.0,9.0,18.0
3038,0,Non Existing Client,NP_Client,University,Married,4.0,10,36.0,3.0,C,Sales,Owned,1,C,14,0,9.0,18.0,7.2
3039,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,6,1,18.0,18.0,36.0
3040,1,Non Existing Client,NP_Client,University,Married,4.0,1,0.0,3.0,C,Branch,New rent,1,B,28,1,0.0,0.0,0.0
3041,0,Existing Client,NP_Client,Master/PhD,Married,4.0,10,36.0,3.0,C,Sales,Owned,1,D,4203,0,9.0,18.0,7.2
3042,0,Existing Client,P_Client,Diploma,Married,2.0,25,32.0,0.0,C,Branch,Owned,1,G,138,0,32.0,16.0,10.666666666666666
3043,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,1,25.0,1.0,C,Sales,Owned,1,B,1,0,12.5,12.5,6.25
3044,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,36.0
3045,0,Non Existing Client,NP_Client,University,Alone,0.0,2,36.0,0.0,C,Branch,New rent,1,K,6,0,36.0,18.0,36.0
3046,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,9.0
3047,0,Existing Client,NP_Client,University,Married,1.0,1,60.0,5.0,C,Branch,New rent,1,L,19,0,10.0,30.0,30.0
3048,0,Non Existing Client,NP_Client,University,Married,3.0,32,25.0,1.0,C,Sales,Owned,1,D,1,0,12.5,12.5,6.25
3049,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
3050,0,Non Existing Client,NP_Client,University,Alone,0.0,25,36.0,25.0,C,Branch,Old rent,1,D,1,1,1.3846153846153846,18.0,36.0
